index,sentence,video_path
230,আমি ডিসেম্বরে আমেরিকা যাবো,data/videos/video/230.mp4
4622,মামী বৃহস্পতিবার মাংস খায়,data/videos/video/4622.mp4
1445,মামী বৃহস্পতিবার মাংস খায়,data/videos/video/1445.mp4
1442,মামী বুধবার মাছ খায়,data/videos/video/1442.mp4
4617,মামী বুধবার মাছ খায়,data/videos/video/4617.mp4
3193,আমি শুক্রবারে এসে যাব,data/videos/video/3193.mp4
979,আমার বড় বোন,data/videos/video/979.mp4
1443,মামী বৃহস্পতিবার দুধ খায়,data/videos/video/1443.mp4
4619,মামী বৃহস্পতিবার দুধ খায়,data/videos/video/4619.mp4
1931,আমার মা তোমার সাথে রাতে দেখা করবে না,data/videos/video/1931.mp4
3279,তুমি অফিসে যাও,data/videos/video/3279.mp4
5154,তুমি অফিসে যাও,data/videos/video/5154.mp4
4020,এখন বসন্তকাল,data/videos/video/4020.mp4
1197,এখন বসন্তকাল,data/videos/video/1197.mp4
2383,আমার খালাতো বোন এশিয়া যাবে,data/videos/video/2383.mp4
1622,আমার ছোট ভাই তেলাপোকা দেখেছে,data/videos/video/1622.mp4
1125,আমি নোটিশ দেখেছি,data/videos/video/1125.mp4
3952,আমি নোটিশ দেখেছি,data/videos/video/3952.mp4
3925,আমার বাবা একজন বেবশাহী,data/videos/video/3925.mp4
5058,আমার বাবা একজন বেবশাহী,data/videos/video/5058.mp4
2897,আমার মামি অস্ট্রেলিয়া যাবে,data/videos/video/2897.mp4
3871,আমার দেশ বাংলাদেশ.,data/videos/video/3871.mp4
5022,আমার দেশ বাংলাদেশ.,data/videos/video/5022.mp4
3085,আমি মঙ্গলবার অস্ট্রেলিয়া যাব,data/videos/video/3085.mp4
1069,আমি কখন হাটবো,data/videos/video/1069.mp4
2159,ওটার ওজন ১০ লিটার,data/videos/video/2159.mp4
1103,আমি জানি,data/videos/video/1103.mp4
4416,আমি জুলাই মাসে অস্ট্রেলিয়া যাব,data/videos/video/4416.mp4
214,আমি জুলাই মাসে অস্ট্রেলিয়া যাব,data/videos/video/214.mp4
2032,আমার স্বামী বুধবার ভাত খায়,data/videos/video/2032.mp4
1792,আমার বড় বোন মুরগি দেখেছে,data/videos/video/1792.mp4
3955,আমি পরিবার দেখছি,data/videos/video/3955.mp4
1127,আমি পরিবার দেখছি,data/videos/video/1127.mp4
4450,আমার ভাই উত্তর দিকে যাবে,data/videos/video/4450.mp4
67,আমার ভাই উত্তর দিকে যাবে,data/videos/video/67.mp4
5254,প্রত্যেকদিন পানি তে গোসল,data/videos/video/5254.mp4
3609,প্রত্যেকদিন পানি তে গোসল,data/videos/video/3609.mp4
931,আমার প্রিয় রঙ কালো,data/videos/video/931.mp4
2538,আমার চাচি নেপাল যাবে,data/videos/video/2538.mp4
1078,আমি কোলড্রিংস খাবো,data/videos/video/1078.mp4
2521,আমার চাচাতো ভাই মালদ্বীপ যাবে,data/videos/video/2521.mp4
4870,আমি শহরে থাকি,data/videos/video/4870.mp4
3526,আমি শহরে থাকি,data/videos/video/3526.mp4
5221,আর মা ক্রিকেট খেলা পছন্দ করে,data/videos/video/5221.mp4
3250,আর মা ক্রিকেট খেলা পছন্দ করে,data/videos/video/3250.mp4
2005,আমার স্ত্রী বুধবার দুধ খায়,data/videos/video/2005.mp4
3090,আমি মঙ্গলবার বিদেশ যাব,data/videos/video/3090.mp4
1529,আগে বাবা খাবে,data/videos/video/1529.mp4
3084,আমি মঙ্গলবার অফিসে যাব,data/videos/video/3084.mp4
994,আমার ভাই মেধাবী,data/videos/video/994.mp4
2583,আমার ফুফা এশিয়া যাবে,data/videos/video/2583.mp4
2255,মামা শনিবার ভাত খায়,data/videos/video/2255.mp4
4056,তার স্বাস্থ্য ভালো নেই,data/videos/video/4056.mp4
1232,তার স্বাস্থ্য ভালো নেই,data/videos/video/1232.mp4
2270,মামী শনিবার মাছ খায়,data/videos/video/2270.mp4
222,আমি জুলাইয়ে আফ্রিকা যাব,data/videos/video/222.mp4
4400,আমি জুলাইয়ে আফ্রিকা যাব,data/videos/video/4400.mp4
4167,দেখা করে অনেক ভালো লাগলো,data/videos/video/4167.mp4
1344,দেখা করে অনেক ভালো লাগলো,data/videos/video/1344.mp4
988,আমার ভাই অনেক ডিপ্রেশনে আছে,data/videos/video/988.mp4
2249,মামা মংগলবার মাছ খায়,data/videos/video/2249.mp4
5455,আমি ভুলে যাওয়া রোগে আক্রান্ত,data/videos/video/5455.mp4
2123,আমি ভুলে যাওয়া রোগে আক্রান্ত,data/videos/video/2123.mp4
3375,সাল করলে তোমাকে সুন্দর দেখা যায়,data/videos/video/3375.mp4
4820,সাল করলে তোমাকে সুন্দর দেখা যায়,data/videos/video/4820.mp4
3340,তোমার মামাতো ভাইয়ের নাম কি,data/videos/video/3340.mp4
5215,তোমার মামাতো ভাইয়ের নাম কি,data/videos/video/5215.mp4
2333,আমাদের সবার বিশেষ শিক্ষা দরকার,data/videos/video/2333.mp4
5002,আমি আমার মাকে বেশি পছন্দ করি,data/videos/video/5002.mp4
3487,আমি আমার মাকে বেশি পছন্দ করি,data/videos/video/3487.mp4
3502,আমি তোমাকে সাহায্য করব,data/videos/video/3502.mp4
4994,আমি তোমাকে সাহায্য করব,data/videos/video/4994.mp4
3839,সে আমার ভাইয়ের স্যার,data/videos/video/3839.mp4
5403,সে আমার ভাইয়ের স্যার,data/videos/video/5403.mp4
265,আমি ফেব্রুয়ারিতে জাপান যাবো,data/videos/video/265.mp4
4300,আমি ফেব্রুয়ারিতে জাপান যাবো,data/videos/video/4300.mp4
1636,আমার বাবা ইলিশ মাছ খাবে,data/videos/video/1636.mp4
2334,আমার আঙ্গুর ভালো লাগে,data/videos/video/2334.mp4
2026,আমার স্ত্রী শুক্রবার মাছ খাবে,data/videos/video/2026.mp4
1080,আমি ক্লান্ত ঘুমাতে চাই,data/videos/video/1080.mp4
3277,তুমি অনেক মেধাবী,data/videos/video/3277.mp4
4064,তুমি অনেক মেধাবী,data/videos/video/4064.mp4
5164,তুমি অনেক মেধাবী,data/videos/video/5164.mp4
1242,তুমি অনেক মেধাবী,data/videos/video/1242.mp4
4751,অতীত ভুলে যাও,data/videos/video/4751.mp4
3676,অতীত ভুলে যাও,data/videos/video/3676.mp4
3511,আমি প্রতিদিন সি এন জি দিয়ে অফিসে যাই,data/videos/video/3511.mp4
4977,আমি প্রতিদিন সি এন জি দিয়ে অফিসে যাই,data/videos/video/4977.mp4
5317,আমার শরীর ভালো,data/videos/video/5317.mp4
3756,আমার শরীর ভালো,data/videos/video/3756.mp4
2531,আমার চাচি ইউরোপ যাবে,data/videos/video/2531.mp4
2796,আমার ভাইয়ের ফুলকপি খেতে ভালো লাগে,data/videos/video/2796.mp4
3555,চিরদিন তোমার আকাশ তোমার বাতাস আমার প্রাণে বজায় বাঁশি,data/videos/video/3555.mp4
5257,চিরদিন তোমার আকাশ তোমার বাতাস আমার প্রাণে বজায় বাঁশি,data/videos/video/5257.mp4
3941,শোবাই শাবধন ই ঠাকুন,data/videos/video/3941.mp4
5069,শোবাই শাবধন ই ঠাকুন,data/videos/video/5069.mp4
2450,আমার চাচ গোয়েন্দা,data/videos/video/2450.mp4
2226,পরে আমি খাবো,data/videos/video/2226.mp4
829,আপনি কোথায় কাজ করেন,data/videos/video/829.mp4
2329,আপনি কোথায় কাজ করেন,data/videos/video/2329.mp4
4677,আপনি কোথায় কাজ করেন,data/videos/video/4677.mp4
3864,আপনি কোথায় কাজ করেন,data/videos/video/3864.mp4
5124,আপনি কোথায় কাজ করেন,data/videos/video/5124.mp4
2126,আমি মংগলবার ভাত খাবো,data/videos/video/2126.mp4
1997,আমার মেয়ে শুক্রবার দুধ খাবে,data/videos/video/1997.mp4
3187,আমি শুক্রবার ইউরোপ যাব,data/videos/video/3187.mp4
3001,আমি তুমি কসাই,data/videos/video/3001.mp4
1321,তোমার জন্মদিন ২৬ অক্টোবর,data/videos/video/1321.mp4
4143,তোমার জন্মদিন ২৬ অক্টোবর,data/videos/video/4143.mp4
2803,আমার মা আমেরিকা যাবে,data/videos/video/2803.mp4
2593,আমার ফুফা বিদেশ যাবে,data/videos/video/2593.mp4
2485,আমার চাচাতো বোন আমেরিকা যাবে,data/videos/video/2485.mp4
4547,আমার ভাইয়ের কুকুর ভালো লাগে,data/videos/video/4547.mp4
80,আমার ভাইয়ের কুকুর ভালো লাগে,data/videos/video/80.mp4
2806,আমার মা এশিয়া যাবে,data/videos/video/2806.mp4
2201,তুমি রবিবার মাংস খাবে,data/videos/video/2201.mp4
1949,আমার মা মংগলবার মাছ খায়,data/videos/video/1949.mp4
2977,আমি চিঠি লিখি,data/videos/video/2977.mp4
2461,আমার চাচা কানাডা যাবে,data/videos/video/2461.mp4
4301,আমি সেপ্টেম্বরে চিন যাবো,data/videos/video/4301.mp4
305,আমি সেপ্টেম্বরে চিন যাবো,data/videos/video/305.mp4
4058,তারা সবাই ডাল খাবে,data/videos/video/4058.mp4
1234,তারা সবাই ডাল খাবে,data/videos/video/1234.mp4
948,আমার বন্ধুর বাবা উকিল,data/videos/video/948.mp4
5253,ছোট ছেলে-মেয়েদের সব সময় পানি শরবত খাওয়াবেন,data/videos/video/5253.mp4
3556,ছোট ছেলে-মেয়েদের সব সময় পানি শরবত খাওয়াবেন,data/videos/video/3556.mp4
2186,তুমি বুধবার দুধ খাবে,data/videos/video/2186.mp4
3017,আমি ফেব্রুয়ারিতে বাড়িতে যাব,data/videos/video/3017.mp4
1312,তোমার জন্মদিন ১২ মে,data/videos/video/1312.mp4
4134,তোমার জন্মদিন ১২ মে,data/videos/video/4134.mp4
2650,আমার ফুফু জাপান যাবে,data/videos/video/2650.mp4
4823,চশমা পরলে আমাকে সুন্দর দেখা যায়,data/videos/video/4823.mp4
3258,চশমা পরলে আমাকে সুন্দর দেখা যায়,data/videos/video/3258.mp4
4227,ভবিষ্যতে আমি ভালো করবো,data/videos/video/4227.mp4
1406,ভবিষ্যতে আমি ভালো করবো,data/videos/video/1406.mp4
1777,আমার বড় বোন কচ্ছপ দেখে নাই,data/videos/video/1777.mp4
4650,আজকে বৃহস্পতিবার,data/videos/video/4650.mp4
801,আজকে বৃহস্পতিবার,data/videos/video/801.mp4
3144,আমি রবিবারে ভারত যাব,data/videos/video/3144.mp4
3634,ভালোবাসা দিবস,data/videos/video/3634.mp4
4988,ভালোবাসা দিবস,data/videos/video/4988.mp4
2462,আমার চাচা ক্রিকেট খেলা পছন্দ করে,data/videos/video/2462.mp4
3542,গরম পানি দিয়ে কুলি করি,data/videos/video/3542.mp4
4905,গরম পানি দিয়ে কুলি করি,data/videos/video/4905.mp4
2745,আমার বোন ভুটান যাবে,data/videos/video/2745.mp4
5147,কমলা অনেক সুন্দর,data/videos/video/5147.mp4
3253,কমলা অনেক সুন্দর,data/videos/video/3253.mp4
1038,আমি অনেক ভালো সুস্থ্য আছি,data/videos/video/1038.mp4
3315,তোমার ফুফা কোথায় কাজ করে,data/videos/video/3315.mp4
5243,তোমার ফুফা কোথায় কাজ করে,data/videos/video/5243.mp4
2427,আমার খালু কাঁঠাল খেতে পছন্দ করে,data/videos/video/2427.mp4
5337,আমি আগামীকাল বেড়াতে যাবো,data/videos/video/5337.mp4
3758,আমি আগামীকাল বেড়াতে যাবো,data/videos/video/3758.mp4
4937,আমি ঢাকা বিশ্ববিদ্দালয় থেকে পড়াশোনা শেষ করেছি,data/videos/video/4937.mp4
3497,আমি ঢাকা বিশ্ববিদ্দালয় থেকে পড়াশোনা শেষ করেছি,data/videos/video/3497.mp4
3063,আমি বৃহস্পতিবার এশিয়া যাব,data/videos/video/3063.mp4
4432,আমি দক্ষিণ দিকে যাব,data/videos/video/4432.mp4
240,আমি দক্ষিণ দিকে যাব,data/videos/video/240.mp4
5198,তোমার মায়ের নাম কি,data/videos/video/5198.mp4
3346,তোমার মায়ের নাম কি,data/videos/video/3346.mp4
2199,তুমি রবিবার দুধ খাবে,data/videos/video/2199.mp4
1863,আমার ভাই বিমানে যাবে,data/videos/video/1863.mp4
1096,আমি চা খাবো,data/videos/video/1096.mp4
1576,আমার ছেলে বুধবার মাংস খায়,data/videos/video/1576.mp4
1044,আমি আনারশ খাবো,data/videos/video/1044.mp4
989,আমার ভাই অলস,data/videos/video/989.mp4
2196,তুমি মংগলবার মাংস খাবে,data/videos/video/2196.mp4
2256,মামা শনিবার মাংস খায়,data/videos/video/2256.mp4
2612,আমার ফুফাতো বোন ভারত যাবে,data/videos/video/2612.mp4
2345,আমার কাঠাল ভালো লাগে,data/videos/video/2345.mp4
5090,সাত দিনের নাম,data/videos/video/5090.mp4
3660,সাত দিনের নাম,data/videos/video/3660.mp4
2562,আমার দাদা নিরক্ষর,data/videos/video/2562.mp4
3733,আমার বোনের ভূগোল ভালো লাগে,data/videos/video/3733.mp4
4771,আমার বোনের ভূগোল ভালো লাগে,data/videos/video/4771.mp4
1433,মা লিখতে জানে,data/videos/video/1433.mp4
4254,মা লিখতে জানে,data/videos/video/4254.mp4
1273,তুমি প্যাগোডায় যাবে,data/videos/video/1273.mp4
4098,তুমি প্যাগোডায় যাবে,data/videos/video/4098.mp4
3078,আমি বৃহস্পতিবারে সৌদি আরব যাব,data/videos/video/3078.mp4
2527,আমার চাচি অস্ট্রেলিয়া যাবে,data/videos/video/2527.mp4
1263,তুমি জেলে কেন,data/videos/video/1263.mp4
4086,তুমি জেলে কেন,data/videos/video/4086.mp4
2691,আমার বাবা জেলে,data/videos/video/2691.mp4
3201,আমি শুক্রবারে পাকিস্তান যাব,data/videos/video/3201.mp4
2722,আমার বোন আম খেতে পছন্দ করে,data/videos/video/2722.mp4
2389,আমার খালাতো বোন বিদেশ যাবে,data/videos/video/2389.mp4
185,আমি এপ্রিলে অস্ট্রেলিয়া যাব,data/videos/video/185.mp4
4422,আমি এপ্রিলে অস্ট্রেলিয়া যাব,data/videos/video/4422.mp4
984,আমার বড় ভাই ভালো আছে,data/videos/video/984.mp4
4998,আমার ভাই অফিস করে,data/videos/video/4998.mp4
3472,আমার ভাই অফিস করে,data/videos/video/3472.mp4
1706,আমার বোন অনেক গুলো ঘোড়া দেখে নাই,data/videos/video/1706.mp4
3858,আপনি অনেক সুন্দর,data/videos/video/3858.mp4
5027,আপনি অনেক সুন্দর,data/videos/video/5027.mp4
1846,আমার ভাই ইলিশ মাছ দেখে নাই,data/videos/video/1846.mp4
1097,আমি চিঠি লিখবো,data/videos/video/1097.mp4
2141,আমি সাপ দেখেনি,data/videos/video/2141.mp4
2007,আমার স্ত্রী বুধবার মাংস খায়,data/videos/video/2007.mp4
4840,অনেক মানুষ দরিদ্র,data/videos/video/4840.mp4
3423,অনেক মানুষ দরিদ্র,data/videos/video/3423.mp4
2576,আমার ফুফা  ইউরোপ যাবে,data/videos/video/2576.mp4
2405,আমার খালাতো ভাই চিন যাবে,data/videos/video/2405.mp4
3088,আমি মঙ্গলবার ইউরোপ যাব,data/videos/video/3088.mp4
2644,আমার ফুফু ইশারা ভাষা পছন্দ করে,data/videos/video/2644.mp4
41,আমার বোন ক্ষেত এ যাবে,data/videos/video/41.mp4
4523,আমার বোন ক্ষেত এ যাবে,data/videos/video/4523.mp4
2578,আমার ফুফা আফ্রিকা যাবে,data/videos/video/2578.mp4
2430,আমার খালু চীন যাবে,data/videos/video/2430.mp4
1341,তোমার রুটিন দেখেছি,data/videos/video/1341.mp4
4163,তোমার রুটিন দেখেছি,data/videos/video/4163.mp4
2289,সকালে আমার বাবা দেখা করবে,data/videos/video/2289.mp4
2701,আমার বাবা ভারত যাবে,data/videos/video/2701.mp4
1560,আমার চাচা রবিবার মাছ খায়,data/videos/video/1560.mp4
3,আমার কুকুর ভালো লাগে,data/videos/video/3.mp4
4556,আমার কুকুর ভালো লাগে,data/videos/video/4556.mp4
3125,আমি মেধাবী শিক্ষার্থী,data/videos/video/3125.mp4
1307,তোমার ছূটি,data/videos/video/1307.mp4
4129,তোমার ছূটি,data/videos/video/4129.mp4
1033,আমি অনেক অলস,data/videos/video/1033.mp4
4244,ভূগোল দেখেছি বিষয়টি সুন্দর,data/videos/video/4244.mp4
1423,ভূগোল দেখেছি বিষয়টি সুন্দর,data/videos/video/1423.mp4
1855,আমার ভাই ঘোড়া দেখেছে,data/videos/video/1855.mp4
4398,আমি আমেরিকা যাবো জানুয়ারিতে,data/videos/video/4398.mp4
177,আমি আমেরিকা যাবো জানুয়ারিতে,data/videos/video/177.mp4
1064,আমি এখন মসজিদে যাবো না,data/videos/video/1064.mp4
3940,শেই স্কুল ই জাই,data/videos/video/3940.mp4
5063,শেই স্কুল ই জাই,data/videos/video/5063.mp4
3973,আমি বাংলা বই পড়ি,data/videos/video/3973.mp4
1144,আমি বাংলা বই পড়ি,data/videos/video/1144.mp4
37,আমার বাবার সাপ ভয় লাগে,data/videos/video/37.mp4
4613,আমার বাবার সাপ ভয় লাগে,data/videos/video/4613.mp4
1198,এখন শরৎ কাল,data/videos/video/1198.mp4
4021,এখন শরৎ কাল,data/videos/video/4021.mp4
2035,আমার স্বামী বৃহস্পতিবার দুধ খায়,data/videos/video/2035.mp4
271,আমি মহাদেশে ঘুরতে যাব,data/videos/video/271.mp4
4435,আমি মহাদেশে ঘুরতে যাব,data/videos/video/4435.mp4
2542,আমার চাচি বাংলাদেশে যাবে,data/videos/video/2542.mp4
4141,তোমার জন্মদিন ২৫ আগষ্ট,data/videos/video/4141.mp4
1319,তোমার জন্মদিন ২৫ আগষ্ট,data/videos/video/1319.mp4
2445,আমার খালু শ্রীলংকা যাবে,data/videos/video/2445.mp4
1285,তুমি ভালো গান গাও,data/videos/video/1285.mp4
4109,তুমি ভালো গান গাও,data/videos/video/4109.mp4
3115,আমি মার্চে পাকিস্তান যাব,data/videos/video/3115.mp4
4731,আমার পরিবার বাহিরে যাবে,data/videos/video/4731.mp4
3707,আমার পরিবার বাহিরে যাবে,data/videos/video/3707.mp4
925,আমার পেশা শিক্ষক,data/videos/video/925.mp4
3946,আমার অনেক শর্দি হয়েছে,data/videos/video/3946.mp4
871,আমার অনেক শর্দি হয়েছে,data/videos/video/871.mp4
3151,আমি রবিবারে শ্রীলঙ্কা যাব,data/videos/video/3151.mp4
2401,আমার খালাতো ভাই ইউরোপ যাবে,data/videos/video/2401.mp4
2997,আমি ডিসেম্বরে বাড়িতে যাব,data/videos/video/2997.mp4
1998,আমার মেয়ে শুক্রবার ভাত খাবে,data/videos/video/1998.mp4
2365,আমার খালা ফুটবল খেলা পছন্দ করে,data/videos/video/2365.mp4
2524,আমার চাচাতো ভাই শ্রীলঙ্কায় যাবে,data/videos/video/2524.mp4
2984,আমি জাপান যাবো,data/videos/video/2984.mp4
2746,আমার বোন মালদ্বীপ যাবে,data/videos/video/2746.mp4
3443,আমাদের বাসায় পানির বিলের টাকা অনেক বেশি এসেছে,data/videos/video/3443.mp4
4847,আমাদের বাসায় পানির বিলের টাকা অনেক বেশি এসেছে,data/videos/video/4847.mp4
952,আমার বাবা অনেক খুশি,data/videos/video/952.mp4
1006,আমার মা নেই,data/videos/video/1006.mp4
1046,আমি আপনাকে হেল্প করবো,data/videos/video/1046.mp4
4334,আমি জুন মাসে ইংল্যান্ড যাবো,data/videos/video/4334.mp4
204,আমি জুন মাসে ইংল্যান্ড যাবো,data/videos/video/204.mp4
2083,আমি চিংড়ি মাছ দেখি নাই,data/videos/video/2083.mp4
1831,আমার বড় ভাই সকালে দেখা করবে,data/videos/video/1831.mp4
3139,আমি রবিবারে চীন যাব,data/videos/video/3139.mp4
1521,আগে আমি খাবো তুমি কখন খাবা,data/videos/video/1521.mp4
885,আমার চাচা সুন্দর,data/videos/video/885.mp4
1191,ইংরেজি ভাষা সুন্দর,data/videos/video/1191.mp4
4015,ইংরেজি ভাষা সুন্দর,data/videos/video/4015.mp4
4846,গ্যাস বিল ৯৫০ টাকা,data/videos/video/4846.mp4
3552,গ্যাস বিল ৯৫০ টাকা,data/videos/video/3552.mp4
3735,আমার ভাই একজন উকিল,data/videos/video/3735.mp4
4717,আমার ভাই একজন উকিল,data/videos/video/4717.mp4
4160,তোমার মিটিং কখন,data/videos/video/4160.mp4
1338,তোমার মিটিং কখন,data/videos/video/1338.mp4
3949,আমার আত্মিয় ভালো,data/videos/video/3949.mp4
874,আমার আত্মিয় ভালো,data/videos/video/874.mp4
851,আমরা শাক খাবো,data/videos/video/851.mp4
4699,আমরা শাক খাবো,data/videos/video/4699.mp4
1796,আমার বড় বোন সাপ দেখেছে,data/videos/video/1796.mp4
1584,আমার ছেলে মংগলবার মাংস খায়,data/videos/video/1584.mp4
3557,ডেঙ্গু জ্বর হলে পাকা পেঁপের শরবত খাবেন,data/videos/video/3557.mp4
4966,ডেঙ্গু জ্বর হলে পাকা পেঁপের শরবত খাবেন,data/videos/video/4966.mp4
1528,আগে বাবা খাবে পরে তুমি খাবা,data/videos/video/1528.mp4
73,আমার ভাই পূর্ব দিকে যাবে,data/videos/video/73.mp4
4461,আমার ভাই পূর্ব দিকে যাবে,data/videos/video/4461.mp4
1323,তোমার জর কি অবস্থা,data/videos/video/1323.mp4
4145,তোমার জর কি অবস্থা,data/videos/video/4145.mp4
2833,আমার মামা ইংল্যান্ড যাবে,data/videos/video/2833.mp4
964,আমার বাসা ভালো,data/videos/video/964.mp4
991,আমার ভাই খুব ভালো,data/videos/video/991.mp4
4516,আমার বাবা ক্ষেত এ যাবে,data/videos/video/4516.mp4
12,আমার বাবা ক্ষেত এ যাবে,data/videos/video/12.mp4
1562,আমার চাচা শনিবার ভার খায়,data/videos/video/1562.mp4
985,আমার বড় ভাই মারা গেছে,data/videos/video/985.mp4
2140,আমি সাপ দেখেছি,data/videos/video/2140.mp4
3406,আমি বাঘ দেখেছি,data/videos/video/3406.mp4
4805,আমি বাঘ দেখেছি,data/videos/video/4805.mp4
2108,আমি বাঘ দেখেছি,data/videos/video/2108.mp4
3186,আমি শুক্রবার ইংল্যান্ড যাব,data/videos/video/3186.mp4
982,আমার বড় ভাই অলস,data/videos/video/982.mp4
4364,আমি জুলাই মাসে রাশিয়া যাব,data/videos/video/4364.mp4
220,আমি জুলাই মাসে রাশিয়া যাব,data/videos/video/220.mp4
1694,আমার বাবা সাপ দেখেছে,data/videos/video/1694.mp4
3355,বৃহস্পতিবার অফিস যাব,data/videos/video/3355.mp4
5013,বৃহস্পতিবার অফিস যাব,data/videos/video/5013.mp4
1632,আমার বাবা অনেক গুলো বিড়াল দেখে নাই,data/videos/video/1632.mp4
3046,আমি বুধবারে বাড়িতে যাই,data/videos/video/3046.mp4
2546,আমার চাচি মালদ্বীপ যাবে,data/videos/video/2546.mp4
4944,সকালের খাবার খাও,data/videos/video/4944.mp4
3654,সকালের খাবার খাও,data/videos/video/3654.mp4
1640,আমার বাবা কচ্ছপ দেখেছে,data/videos/video/1640.mp4
886,আমার চাচী  ভাল,data/videos/video/886.mp4
3388,আমার বৃহস্পতিবার জন্মদিন,data/videos/video/3388.mp4
5336,আমার বৃহস্পতিবার জন্মদিন,data/videos/video/5336.mp4
967,আমার বৃহস্পতিবার জন্মদিন,data/videos/video/967.mp4
2275,রাতে আমাকে কল দিও,data/videos/video/2275.mp4
3396,আমার ভাই বৃহস্পতিবার মাছ খায়,data/videos/video/3396.mp4
1873,আমার ভাই বৃহস্পতিবার মাছ খায়,data/videos/video/1873.mp4
4831,আমার ভাই বৃহস্পতিবার মাছ খায়,data/videos/video/4831.mp4
1783,আমার বড় বোন টিয়া পাখি দেখে নাই,data/videos/video/1783.mp4
3638,মাস্ক খুলবেন আবার সাবান দিয়ে হাত ধুবেন,data/videos/video/3638.mp4
4913,মাস্ক খুলবেন আবার সাবান দিয়ে হাত ধুবেন,data/videos/video/4913.mp4
2823,আমার মা লিচু খেতে পছন্দ করে,data/videos/video/2823.mp4
1911,আমার মা ইদুর দেখে নাই,data/videos/video/1911.mp4
3825,রংপুর যাবো,data/videos/video/3825.mp4
5376,রংপুর যাবো,data/videos/video/5376.mp4
4423,আমি অক্টোবরে অস্ট্রেলিয়া যাব,data/videos/video/4423.mp4
158,আমি অক্টোবরে অস্ট্রেলিয়া যাব,data/videos/video/158.mp4
1481,সে কফি খাবে,data/videos/video/1481.mp4
5435,সে কফি খাবে,data/videos/video/5435.mp4
3030,আমি বুধবার আফ্রিকা যাব,data/videos/video/3030.mp4
3095,আমি মঙ্গলবারে খেলাধুলা করি,data/videos/video/3095.mp4
2185,তুমি বিকালে যাবা,data/videos/video/2185.mp4
2853,আমার মামা লিচু খেতে পছন্দ,data/videos/video/2853.mp4
2136,আমি শনিবার দুধ খাবো,data/videos/video/2136.mp4
1872,আমার ভাই বৃহস্পতিবার মাংস খায়,data/videos/video/1872.mp4
3395,আমার ভাই বৃহস্পতিবার মাংস খায়,data/videos/video/3395.mp4
4829,আমার ভাই বৃহস্পতিবার মাংস খায়,data/videos/video/4829.mp4
1727,আমার বোন তেলাপোকা দেখে নাই,data/videos/video/1727.mp4
4052,তাদের সাথে কথা বলার উপায় কি,data/videos/video/4052.mp4
1229,তাদের সাথে কথা বলার উপায় কি,data/videos/video/1229.mp4
2715,আমার বাবার গ্রীষ্মকাল অনেক  অনেক ভালো লাগে,data/videos/video/2715.mp4
2766,আমার ভাই কাঁঠাল খেতে পছন্দ করে,data/videos/video/2766.mp4
2468,আমার চাচা পাকিস্তান যাবে,data/videos/video/2468.mp4
3679,আজ বুধবার,data/videos/video/3679.mp4
5382,আজ বুধবার,data/videos/video/5382.mp4
1058,আমি একজন খ্রিস্টান,data/videos/video/1058.mp4
4294,আমি ডিসেম্বরে চীন যাবো,data/videos/video/4294.mp4
234,আমি ডিসেম্বরে চীন যাবো,data/videos/video/234.mp4
4412,আমি জানুয়ারিতে বিদেশ যাবো,data/videos/video/4412.mp4
199,আমি জানুয়ারিতে বিদেশ যাবো,data/videos/video/199.mp4
1720,আমার বোন খরগোশ দেখেছে,data/videos/video/1720.mp4
3102,আমি মঙ্গলবারে ভারত যাব,data/videos/video/3102.mp4
5236,তোমার মামা কোথায় কাজ করে,data/videos/video/5236.mp4
3336,তোমার মামা কোথায় কাজ করে,data/videos/video/3336.mp4
5047,ভিটোর আশুন আবং বোশুন,data/videos/video/5047.mp4
3938,ভিটোর আশুন আবং বোশুন,data/videos/video/3938.mp4
1723,আমার বোন চিড়িয়াখানা যাবে,data/videos/video/1723.mp4
2250,মামা রবিবার দুধ খায়,data/videos/video/2250.mp4
3874,আমার বাবা একজন ব্যাবসায়ি,data/videos/video/3874.mp4
5225,আমার বাবা একজন ব্যাবসায়ি,data/videos/video/5225.mp4
259,আমি ফেব্রুয়ারিতে আমেরিকা যাব,data/videos/video/259.mp4
4395,আমি ফেব্রুয়ারিতে আমেরিকা যাব,data/videos/video/4395.mp4
2313,আগস্ট মাসে ঘুরতে যাব,data/videos/video/2313.mp4
4891,বাংলাদেশের পতাকার রং লাল সবুজ,data/videos/video/4891.mp4
3618,বাংলাদেশের পতাকার রং লাল সবুজ,data/videos/video/3618.mp4
1802,আমার বড় ভাই অনেক গুলো ঘোড়া দেখেছে,data/videos/video/1802.mp4
4005,আমি সবজি খাবো,data/videos/video/4005.mp4
1182,আমি সবজি খাবো,data/videos/video/1182.mp4
1815,আমার বড় ভাই ঘোড়া দেখেছে,data/videos/video/1815.mp4
4505,আমার মা দ্বীপ দেখতে যাবে,data/videos/video/4505.mp4
100,আমার মা দ্বীপ দেখতে যাবে,data/videos/video/100.mp4
1760,আমার বোন সাপ দেখেছে,data/videos/video/1760.mp4
1009,আমার মা সুন্দর,data/videos/video/1009.mp4
1683,আমার বাবা রবিবার ভাত খাবে,data/videos/video/1683.mp4
2094,আমি ট্রেনে যাবো,data/videos/video/2094.mp4
5191,জুলাই মাসে বাড়িতে যাব,data/videos/video/5191.mp4
