index,sentence,video_path,sentence_original
4453,আমার মামা উত্তর দিকে যাবে,data/videos/video/4453.mp4,আমার মামা উত্তর দিকে যাবে
109,আমার মামা উত্তর দিকে যাবে,data/videos/video/109.mp4,আমার মামা উত্তর দিকে যাবে
2858,আমার মামাতো বোন আমেরিকা যাবে,data/videos/video/2858.mp4,আমার মামাতো বোন আমেরিকা যাবে
3206,আমি শুক্রবারে শ্রীলঙ্কা যাব,data/videos/video/3206.mp4,আমি শুক্রবারে শ্রীলঙ্কা যাব
2844,আমার মামা পেয়ারা খেতে পছন্দ করে,data/videos/video/2844.mp4,আমার মামা পেয়ারা খেতে পছন্দ করে
3720,আমার বাবা হাসপাতালে যাবে,data/videos/video/3720.mp4,আমার বাবা হাসপাতালে যাবে
4721,আমার বাবা হাসপাতালে যাবে,data/videos/video/4721.mp4,আমার বাবা হাসপাতালে যাবে
4433,আমি উত্তর দিকে যাব,data/videos/video/4433.mp4,আমি উত্তর দিকে যাব
178,আমি উত্তর দিকে যাব,data/videos/video/178.mp4,আমি উত্তর দিকে যাব
3762,আমি ইশারা ভাষা জানি,data/videos/video/3762.mp4,আমি ইশারা ভাষা জানি
1053,আমি ইশারা ভাষা জানি,data/videos/video/1053.mp4,আমি ইশারা ভাষা জানি
4775,আমি ইশারা ভাষা জানি,data/videos/video/4775.mp4,আমি ইশারা ভাষা জানি
2692,আমার বাবা নিরক্ষর,data/videos/video/2692.mp4,আমার বাবা নিরক্ষর
3539,খাবার নেই,data/videos/video/3539.mp4,খাবার নেই
4839,খাবার নেই,data/videos/video/4839.mp4,খাবার নেই
3694,আপনি ইশারা ভাষা জানেন কি,data/videos/video/3694.mp4,আপনি ইশারা ভাষা জানেন কি
4776,আপনি ইশারা ভাষা জানেন কি,data/videos/video/4776.mp4,আপনি ইশারা ভাষা জানেন কি
4941,এখন সকাল সময় ১০টা,data/videos/video/4941.mp4,"এখন সকাল, সময় ১০টা"
3531,এখন সকাল সময় ১০টা,data/videos/video/3531.mp4,"এখন সকাল, সময় ১০টা"
4336,আমি মে মাসে ইংল্যান্ড যাব,data/videos/video/4336.mp4,আমি মে মাসে ইংল্যান্ড যাব
287,আমি মে মাসে ইংল্যান্ড যাব,data/videos/video/287.mp4,আমি মে মাসে ইংল্যান্ড যাব
2998,আমি ডিসেম্বরে ভারত যাব,data/videos/video/2998.mp4,আমি ডিসেম্বরে ভারত যাব
1565,আমার চাচা শুক্রবার দুধ খায়,data/videos/video/1565.mp4,আমার চাচা শুক্রবার দুধ খায়
4389,আমি মার্চ মাসে আমেরিকা যাবো,data/videos/video/4389.mp4,আমি মার্চ মাসে আমেরিকা যাবো
274,আমি মার্চ মাসে আমেরিকা যাবো,data/videos/video/274.mp4,আমি মার্চ মাসে আমেরিকা যাবো
3562,তুমাকে নীল রঙের জামায় সুন্দর লাগছে,data/videos/video/3562.mp4,তুমাকে নীল রঙের জামায় সুন্দর লাগছে
4895,তুমাকে নীল রঙের জামায় সুন্দর লাগছে,data/videos/video/4895.mp4,তুমাকে নীল রঙের জামায় সুন্দর লাগছে
4952,তুমার আজ রান্না মজা,data/videos/video/4952.mp4,তুমার আজ রান্না মজা
3564,তুমার আজ রান্না মজা,data/videos/video/3564.mp4,তুমার আজ রান্না মজা
2873,আমার মামাতো বোন রাশিয়া যাবে,data/videos/video/2873.mp4,আমার মামাতো বোন রাশিয়া যাবে
2148,আমি হাতি দেখেছি,data/videos/video/2148.mp4,আমি হাতি দেখেছি
4600,আমার মায়ের দোয়েল পছন্দ,data/videos/video/4600.mp4,আমার মায়ের দোয়েল পছন্দ
141,আমার মায়ের দোয়েল পছন্দ,data/videos/video/141.mp4,আমার মায়ের দোয়েল পছন্দ
3272,টাই পড়লে তোমাকে সুন্দর দেখা যায়,data/videos/video/3272.mp4,টাই পড়লে তোমাকে সুন্দর দেখা যায়
4822,টাই পড়লে তোমাকে সুন্দর দেখা যায়,data/videos/video/4822.mp4,টাই পড়লে তোমাকে সুন্দর দেখা যায়
3519,আমি বেশি খেতে পারি না,data/videos/video/3519.mp4,আমি বেশি খেতে পারি না
5263,আমি বেশি খেতে পারি না,data/videos/video/5263.mp4,আমি বেশি খেতে পারি না
2477,আমার চাচা রাশিয়া যাবে,data/videos/video/2477.mp4,আমার চাচা রাশিয়া যাবে
2541,আমার চাচি ফুটবল খেলা পছন্দ করে,data/videos/video/2541.mp4,আমার চাচি ফুটবল খেলা পছন্দ করে
3001,আমি তুমি কসাই,data/videos/video/3001.mp4,আমি তুমি কসাই
2783,আমার ভাই ভার্সিটিতে যাবে,data/videos/video/2783.mp4,আমার ভাই ভার্সিটিতে যাবে
4916,আপনি লবণ গরম পানি দিয়ে কুলি করবেন,data/videos/video/4916.mp4,"আপনি লবণ, গরম পানি দিয়ে কুলি করবেন"
3438,আপনি লবণ গরম পানি দিয়ে কুলি করবেন,data/videos/video/3438.mp4,"আপনি লবণ, গরম পানি দিয়ে কুলি করবেন"
857,আমরা সবাই চা খাবো,data/videos/video/857.mp4,আমরা সবাই চা খাবো
4705,আমরা সবাই চা খাবো,data/videos/video/4705.mp4,আমরা সবাই চা খাবো
903,আমার দাদা অনেক ভালো,data/videos/video/903.mp4,আমার দাদা অনেক ভালো
2543,আমার চাচি বিদেশ যাবে,data/videos/video/2543.mp4,আমার চাচি বিদেশ যাবে
3151,আমি রবিবারে শ্রীলঙ্কা যাব,data/videos/video/3151.mp4,আমি রবিবারে শ্রীলঙ্কা যাব
3064,আমি বৃহস্পতিবার জাপান যাবো,data/videos/video/3064.mp4,আমি বৃহস্পতিবার জাপান যাবো
1093,আমি ঘর দেখেছি,data/videos/video/1093.mp4,আমি ঘর দেখেছি
2364,আমার খালা পেয়ারা খেতে পছন্দ করে,data/videos/video/2364.mp4,আমার খালা পেয়ারা খেতে পছন্দ করে
1664,আমার বাবা বিড়াল দেখে নাই,data/videos/video/1664.mp4,আমার বাবা বিড়াল দেখে নাই
1913,আমার মা ইলিশ মাছ খাবে,data/videos/video/1913.mp4,আমার মা ইলিশ মাছ খাবে
4892,৪ পাশে পতাকা সবুজ,data/videos/video/4892.mp4,৪ পাশে পতাকা সবুজ
3672,৪ পাশে পতাকা সবুজ,data/videos/video/3672.mp4,৪ পাশে পতাকা সবুজ
4366,আমি জানুয়ারিতে ইউরোপ যাব,data/videos/video/4366.mp4,আমি জানুয়ারিতে ইউরোপ যাব
194,আমি জানুয়ারিতে ইউরোপ যাব,data/videos/video/194.mp4,আমি জানুয়ারিতে ইউরোপ যাব
1696,আমার বাবা সোমবার দুধ খাবে,data/videos/video/1696.mp4,আমার বাবা সোমবার দুধ খাবে
2509,আমার চাচাতো ভাই এশিয়া যাবে,data/videos/video/2509.mp4,আমার চাচাতো ভাই এশিয়া যাবে
2875,আমার মামাতো বোনের রান্না খেতে হবে,data/videos/video/2875.mp4,আমার মামাতো বোনের রান্না খেতে হবে
2898,আমার মামি আফ্রিকা যাবে,data/videos/video/2898.mp4,আমার মামি আফ্রিকা যাবে
2740,আমার বোন পেয়ারা খেতে পছন্দ করে,data/videos/video/2740.mp4,আমার বোন পেয়ারা খেতে পছন্দ করে
2863,আমার মামাতো বোন চীন যাবে,data/videos/video/2863.mp4,আমার মামাতো বোন চীন যাবে
3139,আমি রবিবারে চীন যাব,data/videos/video/3139.mp4,আমি রবিবারে চীন যাব
893,আমার ছেলে ভালো,data/videos/video/893.mp4,আমার ছেলে ভালো
3184,আমি শুক্রবার আফ্রিকা যাব,data/videos/video/3184.mp4,আমি শুক্রবার আফ্রিকা যাব
3561,তুমাকে দেখতে অনেক বেশি দুর্বল লাগছে,data/videos/video/3561.mp4,তুমাকে দেখতে অনেক বেশি দুর্বল লাগছে
4876,তুমাকে দেখতে অনেক বেশি দুর্বল লাগছে,data/videos/video/4876.mp4,তুমাকে দেখতে অনেক বেশি দুর্বল লাগছে
1985,আমার মেয়ে মংগলবার দুধ খায়,data/videos/video/1985.mp4,আমার মেয়ে মংগলবার দুধ খায়
2110,আমি বিকালে যাবো,data/videos/video/2110.mp4,আমি বিকালে যাবো
1148,আমি বাজার থেকে ফিরছি,data/videos/video/1148.mp4,আমি বাজার থেকে ফিরছি
3971,আমি বাজার থেকে ফিরছি,data/videos/video/3971.mp4,আমি বাজার থেকে ফিরছি
1996,আমার মেয়ে শনিবার মাছ খায়,data/videos/video/1996.mp4,আমার মেয়ে শনিবার মাছ খায়
3527,আমি সি এন জির ড্রাইভারের পাশে বসি,data/videos/video/3527.mp4,আমি সি এন জির ড্রাইভারের পাশে বসি
4986,আমি সি এন জির ড্রাইভারের পাশে বসি,data/videos/video/4986.mp4,আমি সি এন জির ড্রাইভারের পাশে বসি
906,আমার দাদা মারা গেছে,data/videos/video/906.mp4,আমার দাদা মারা গেছে
4733,তোমার বাহিরে যেতে কেমন লাগে,data/videos/video/4733.mp4,তোমার বাহিরে যেতে কেমন লাগে
3806,তোমার বাহিরে যেতে কেমন লাগে,data/videos/video/3806.mp4,তোমার বাহিরে যেতে কেমন লাগে
4836,আমি ছোট বাচ্চাদের আদর করি,data/videos/video/4836.mp4,আমি ছোট বাচ্চাদের আদর করি
3494,আমি ছোট বাচ্চাদের আদর করি,data/videos/video/3494.mp4,আমি ছোট বাচ্চাদের আদর করি
2537,আমার চাচি জাপান যাবে,data/videos/video/2537.mp4,আমার চাচি জাপান যাবে
102,আমার মা পূর্ব দিকে যাবে,data/videos/video/102.mp4,আমার মা পূর্ব দিকে যাবে
4457,আমার মা পূর্ব দিকে যাবে,data/videos/video/4457.mp4,আমার মা পূর্ব দিকে যাবে
3769,আমি বাহিরে যাবো,data/videos/video/3769.mp4,আমি বাহিরে যাবো
4725,আমি বাহিরে যাবো,data/videos/video/4725.mp4,আমি বাহিরে যাবো
222,আমি জুলাইয়ে আফ্রিকা যাব,data/videos/video/222.mp4,আমি জুলাইয়ে আফ্রিকা যাব
4400,আমি জুলাইয়ে আফ্রিকা যাব,data/videos/video/4400.mp4,আমি জুলাইয়ে আফ্রিকা যাব
2733,আমার বোন গায়িকা,data/videos/video/2733.mp4,আমার বোন গায়িকা
2616,আমার ফুফাতো বোন রাশিয়া যাবে,data/videos/video/2616.mp4,আমার ফুফাতো বোন রাশিয়া যাবে
1753,আমার বোন শনিবার মাছ খায়,data/videos/video/1753.mp4,আমার বোন শনিবার মাছ খায়
4411,আমি নভেম্বরে আমেরিকা যাবো,data/videos/video/4411.mp4,আমি নভেম্বরে আমেরিকা যাবো
248,আমি নভেম্বরে আমেরিকা যাবো,data/videos/video/248.mp4,আমি নভেম্বরে আমেরিকা যাবো
2852,আমার মামা রাশিয়া যাবে,data/videos/video/2852.mp4,আমার মামা রাশিয়া যাবে
3824,ভবিষ্যৎ নিয়ে ভাবো,data/videos/video/3824.mp4,ভবিষ্যৎ নিয়ে ভাবো
4752,ভবিষ্যৎ নিয়ে ভাবো,data/videos/video/4752.mp4,ভবিষ্যৎ নিয়ে ভাবো
951,আমার বাবা usa তে থাকে,data/videos/video/951.mp4,আমার বাবা usa তে থাকে
2661,আমার ফুফু রাশিয়া যাবে,data/videos/video/2661.mp4,আমার ফুফু রাশিয়া যাবে
3116,আমি মার্চে ভুটান যাব,data/videos/video/3116.mp4,আমি মার্চে ভুটান যাব
4815,জুতা পড়লে তোমাকে সুন্দর দেখা যায়,data/videos/video/4815.mp4,জুতা পড়লে তোমাকে সুন্দর দেখা যায়
3264,জুতা পড়লে তোমাকে সুন্দর দেখা যায়,data/videos/video/3264.mp4,জুতা পড়লে তোমাকে সুন্দর দেখা যায়
1857,আমার ভাই ছাগল দেখেছে,data/videos/video/1857.mp4,আমার ভাই ছাগল দেখেছে
2466,আমার চাচা দোকানদার,data/videos/video/2466.mp4,আমার চাচা দোকানদার
1611,আমার ছোট বোন সাপ দেখছে,data/videos/video/1611.mp4,আমার ছোট বোন সাপ দেখছে
3666,সিঙ্গাপুর দেখতে সুন্দর জায়গা,data/videos/video/3666.mp4,সিঙ্গাপুর দেখতে সুন্দর জায়গা
4934,সিঙ্গাপুর দেখতে সুন্দর জায়গা,data/videos/video/4934.mp4,সিঙ্গাপুর দেখতে সুন্দর জায়গা
2322,আপনি কি কাজ করেন,data/videos/video/2322.mp4,আপনি কি কাজ করেন
3436,আপনি কি কাজ করেন,data/videos/video/3436.mp4,আপনি কি কাজ করেন
3695,আপনি কি কাজ করেন,data/videos/video/3695.mp4,আপনি কি কাজ করেন
3862,আপনি কি কাজ করেন,data/videos/video/3862.mp4,আপনি কি কাজ করেন
5332,আপনি কি কাজ করেন,data/videos/video/5332.mp4,আপনি কি কাজ করেন
4864,আপনি কি কাজ করেন,data/videos/video/4864.mp4,আপনি কি কাজ করেন
5122,আপনি কি কাজ করেন,data/videos/video/5122.mp4,আপনি কি কাজ করেন
3861,আপনি কি কাজ করেন,data/videos/video/3861.mp4,আপনি কি কাজ করেন..
5296,আপনি কি কাজ করেন,data/videos/video/5296.mp4,আপনি কি কাজ করেন..
826,আপনি কি কাজ করেন,data/videos/video/826.mp4,আপনি কি কাজ করেন।
4675,আপনি কি কাজ করেন,data/videos/video/4675.mp4,আপনি কি কাজ করেন।
1052,আমি ইংরেজি বই পড়তে জানি,data/videos/video/1052.mp4,আমি ইংরেজি বই পড়তে জানি
2787,আমার ভাই রাশিয়া যাবে,data/videos/video/2787.mp4,আমার ভাই রাশিয়া যাবে
4685,আমরা অনেক দূর্বল,data/videos/video/4685.mp4,আমরা অনেক দূর্বল
837,আমরা অনেক দূর্বল,data/videos/video/837.mp4,আমরা অনেক দূর্বল
4223,বোন লিখতে জানে,data/videos/video/4223.mp4,বোন লিখতে জানে
1393,বোন লিখতে জানে,data/videos/video/1393.mp4,বোন লিখতে জানে
2555,আমার জলপাই ভালো লাগে,data/videos/video/2555.mp4,আমার জলপাই ভালো লাগে
2725,আমার বোন ইউরোপ যাবে,data/videos/video/2725.mp4,আমার বোন ইউরোপ যাবে
4828,মাই ফেব্রুয়ারিতে পাকিস্তান যাব,data/videos/video/4828.mp4,মাই ফেব্রুয়ারিতে পাকিস্তান যাব
3364,মাই ফেব্রুয়ারিতে পাকিস্তান যাব,data/videos/video/3364.mp4,মাই ফেব্রুয়ারিতে পাকিস্তান যাব
4458,আমার বাবা পূর্ব দিকে যাবে,data/videos/video/4458.mp4,আমার বাবা পূর্ব দিকে যাবে
17,আমার বাবা পূর্ব দিকে যাবে,data/videos/video/17.mp4,আমার বাবা পূর্ব দিকে যাবে
1967,আমার মা সোমবার ভাত খায়,data/videos/video/1967.mp4,আমার মা সোমবার ভাত খায়
2270,মামী শনিবার মাছ খায়,data/videos/video/2270.mp4,মামী শনিবার মাছ খায়
2759,আমার ভাই আফ্রিকা যাবে,data/videos/video/2759.mp4,আমার ভাই আফ্রিকা যাবে
2098,আমি তোমার সাথে দুপুরে দেখা করবো,data/videos/video/2098.mp4,আমি তোমার  সাথে দুপুরে দেখা করবো
868,আমাকে ভাড়া দিন,data/videos/video/868.mp4,আমাকে ভাড়া দিন
3943,আমাকে ভাড়া দিন,data/videos/video/3943.mp4,আমাকে ভাড়া দিন
3916,অমি স্কুল ই জাই,data/videos/video/3916.mp4,অমি স্কুল ই জাই
5062,অমি স্কুল ই জাই,data/videos/video/5062.mp4,অমি স্কুল ই জাই
3573,তুমি এতো ঝগরা কেন করো,data/videos/video/3573.mp4,তুমি এতো ঝগরা কেন করো
4851,তুমি এতো ঝগরা কেন করো,data/videos/video/4851.mp4,তুমি এতো ঝগরা কেন করো
3825,রংপুর যাবো,data/videos/video/3825.mp4,রংপুর যাবো
5376,রংপুর যাবো,data/videos/video/5376.mp4,রংপুর যাবো
4855,আজকে রাস্তায় অনেক যানজট ছিল,data/videos/video/4855.mp4,আজকে রাস্তায় অনেক যানজট ছিল
3429,আজকে রাস্তায় অনেক যানজট ছিল,data/videos/video/3429.mp4,আজকে রাস্তায় অনেক যানজট ছিল
4510,আমার ভাই জমিতে যাবে,data/videos/video/4510.mp4,আমার ভাই জমিতে যাবে
69,আমার ভাই জমিতে যাবে,data/videos/video/69.mp4,আমার ভাই জমিতে যাবে
3662,সারা রাত খুব বেশি বৃস্টি হয়েছে,data/videos/video/3662.mp4,সারা রাত খুব বেশি বৃস্টি হয়েছে
5276,সারা রাত খুব বেশি বৃস্টি হয়েছে,data/videos/video/5276.mp4,সারা রাত খুব বেশি বৃস্টি হয়েছে
1482,সে কলা খাবে,data/videos/video/1482.mp4,সে কলা খাবে
5436,সে কলা খাবে,data/videos/video/5436.mp4,সে কলা খাবে
2900,আমার মামি আমেরিকা যাবে,data/videos/video/2900.mp4,আমার মামি আমেরিকা যাবে
2714,আমার বাবাকে আমি ভালোবাসি,data/videos/video/2714.mp4,আমার বাবাকে আমি ভালোবাসি
3589,দাঁত ব্রাশ করে মুখ ধুয়া শেষ করে সকালের খাবার খেতে আসো,data/videos/video/3589.mp4,দাঁত ব্রাশ করে মুখ ধুয়া শেষ করে সকালের খাবার খেতে আসো
5290,দাঁত ব্রাশ করে মুখ ধুয়া শেষ করে সকালের খাবার খেতে আসো,data/videos/video/5290.mp4,দাঁত ব্রাশ করে মুখ ধুয়া শেষ করে সকালের খাবার খেতে আসো
1105,আমি জেলে,data/videos/video/1105.mp4,আমি জেলে
2913,আমার মামি শ্রীলঙ্কা যাবে,data/videos/video/2913.mp4,আমার মামি শ্রীলঙ্কা যাবে
3357,বৃহস্পতিবারে রোজা রাখি,data/videos/video/3357.mp4,বৃহস্পতিবারে রোজা রাখি
5014,বৃহস্পতিবারে রোজা রাখি,data/videos/video/5014.mp4,বৃহস্পতিবারে রোজা রাখি
1867,আমার ভাই বুধবার ভাত খায়,data/videos/video/1867.mp4,আমার ভাই বুধবার ভাত খায়
2127,আমি মংগলবার মাংস খাবো,data/videos/video/2127.mp4,আমি মংগলবার মাংস খাবো
2723,আমার বোন আমেরিকা যাবে,data/videos/video/2723.mp4,আমার বোন আমেরিকা যাবে
164,আমি অক্টোবরে জাপান যাবো,data/videos/video/164.mp4,আমি অক্টোবরে জাপান যাবো
4317,আমি অক্টোবরে জাপান যাবো,data/videos/video/4317.mp4,আমি অক্টোবরে জাপান যাবো
2777,আমার ভাই পাকিস্তান যাবে,data/videos/video/2777.mp4,আমার ভাই পাকিস্তান যাবে
3587,তোমাকে দেখতে সুন্দর লাগছে,data/videos/video/3587.mp4,তোমাকে দেখতে সুন্দর লাগছে
4885,তোমাকে দেখতে সুন্দর লাগছে,data/videos/video/4885.mp4,তোমাকে দেখতে সুন্দর লাগছে
2189,তুমি বুধবার মাছ খাবে,data/videos/video/2189.mp4,তুমি বুধবার মাছ খাবে
2408,আমার খালাতো ভাই বাংলাদেশে যাবি,data/videos/video/2408.mp4,আমার খালাতো ভাই বাংলাদেশে যাবি
3638,মাস্ক খুলবেন আবার সাবান দিয়ে হাত ধুবেন,data/videos/video/3638.mp4,মাস্ক খুলবেন আবার সাবান দিয়ে হাত ধুবেন
4913,মাস্ক খুলবেন আবার সাবান দিয়ে হাত ধুবেন,data/videos/video/4913.mp4,মাস্ক খুলবেন আবার সাবান দিয়ে হাত ধুবেন
1845,আমার ভাই ইলিশ মাছ খাবে,data/videos/video/1845.mp4,আমার ভাই ইলিশ মাছ খাবে
2080,আমি ঘোড়া দেখেছি,data/videos/video/2080.mp4,আমি ঘোড়া দেখেছি
2225,পরশু কি করবা,data/videos/video/2225.mp4,পরশু কি করবা
2730,আমার বোন কাঁঠাল খেতে পছন্দ করে,data/videos/video/2730.mp4,আমার বোন কাঁঠাল খেতে পছন্দ করে
1082,আমি ক্লান্ত পান করবো,data/videos/video/1082.mp4,আমি ক্লান্ত পান করবো
2727,আমার বোন এর বাসা হসপিটাল এর অইখানে,data/videos/video/2727.mp4,আমার বোন এর বাসা হসপিটাল এর অইখানে
2077,আমি খরগোশ দেখেছি,data/videos/video/2077.mp4,আমি খরগোশ দেখেছি
2708,আমার বাবা শ্রীলংকা যাবে,data/videos/video/2708.mp4,আমার বাবা শ্রীলংকা যাবে
913,আমার নানা নেই,data/videos/video/913.mp4,আমার নানা নেই
1120,আমি দাঁড়ানো,data/videos/video/1120.mp4,আমি দাঁড়ানো
2254,মামা শনিবার দুধ খায়,data/videos/video/2254.mp4,মামা শনিবার দুধ খায়
4138,তোমার জন্মদিন ২২ ডিসেম্বর,data/videos/video/4138.mp4,তোমার জন্মদিন ২২ ডিসেম্বর
1316,তোমার জন্মদিন ২২ ডিসেম্বর,data/videos/video/1316.mp4,তোমার জন্মদিন ২২ ডিসেম্বর
2429,আমার খালু ক্রিকেট খেলে পছন্দ,data/videos/video/2429.mp4,আমার খালু ক্রিকেট খেলে পছন্দ
3155,আমি শনিবার অস্ট্রেলিয়া যাব,data/videos/video/3155.mp4,আমি শনিবার অস্ট্রেলিয়া যাব
2639,আমার ফুফু আফ্রিকা যাবে,data/videos/video/2639.mp4,আমার ফুফু আফ্রিকা যাবে
1778,আমার বড় বোন কচ্ছপ দেখেছে,data/videos/video/1778.mp4,আমার বড় বোন কচ্ছপ দেখেছে
1027,আমার স্বামী দেখতে সুন্দর,data/videos/video/1027.mp4,আমার স্বামী দেখতে সুন্দর
3576,তুমি কোন সময় বাসায় আসবে,data/videos/video/3576.mp4,তুমি কোন সময় বাসায় আসবে
4990,তুমি কোন সময় বাসায় আসবে,data/videos/video/4990.mp4,তুমি কোন সময় বাসায় আসবে
1345,দেখা করে খুশি হলাম,data/videos/video/1345.mp4,দেখা করে খুশি হলাম
4168,দেখা করে খুশি হলাম,data/videos/video/4168.mp4,দেখা করে খুশি হলাম
2569,আমার পছন্দের ঋতু গ্রীষ্মকাল,data/videos/video/2569.mp4,আমার পছন্দের ঋতু গ্রীষ্মকাল
4393,আমি আগস্ট আফ্রিকা যাব,data/videos/video/4393.mp4,আমি আগস্ট আফ্রিকা যাব
166,আমি আগস্ট আফ্রিকা যাব,data/videos/video/166.mp4,আমি আগস্ট আফ্রিকা যাব
2889,আমার মামাতো ভাই ভালো,data/videos/video/2889.mp4,আমার মামাতো ভাই ভালো
2835,আমার মামা ইশারা ভাষা পছন্দ করে,data/videos/video/2835.mp4,আমার মামা ইশারা ভাষা পছন্দ করে
991,আমার ভাই খুব ভালো,data/videos/video/991.mp4,আমার ভাই খুব ভালো
2292,সকালের সময় অনেক ভালো কাজ হয়,data/videos/video/2292.mp4,সকালের সময় অনেক ভালো কাজ হয়
4921,সবসময় সাবান পানি দিয়ে হাত পরিষ্কার করবেন,data/videos/video/4921.mp4,সবসময় সাবান পানি দিয়ে হাত পরিষ্কার করবেন
3657,সবসময় সাবান পানি দিয়ে হাত পরিষ্কার করবেন,data/videos/video/3657.mp4,সবসময় সাবান পানি দিয়ে হাত পরিষ্কার করবেন
860,আমরা সবাই ডাল খাবো,data/videos/video/860.mp4,আমরা সবাই ডাল খাবো
4708,আমরা সবাই ডাল খাবো,data/videos/video/4708.mp4,আমরা সবাই ডাল খাবো
3551,গোসুল করবেন পরিষ্কার হবেন,data/videos/video/3551.mp4,গোসুল করবেন পরিষ্কার হবেন
4923,গোসুল করবেন পরিষ্কার হবেন,data/videos/video/4923.mp4,গোসুল করবেন পরিষ্কার হবেন
2273,মামী শুক্রবার মাংস খায়,data/videos/video/2273.mp4,মামী শুক্রবার মাংস খায়
2287,শুক্রবার ভালো দিন আমি মসজিদে যাবো,data/videos/video/2287.mp4,শুক্রবার ভালো দিন আমি মসজিদে যাবো
1054,আমি ইশারা ভাষা বলতে পারি,data/videos/video/1054.mp4,আমি ইশারা ভাষা বলতে পারি
5148,তুমি কি বেল খাও,data/videos/video/5148.mp4,তুমি কি বেল খাও
3285,তুমি কি বেল খাও,data/videos/video/3285.mp4,তুমি কি বেল খাও
5249,বৃষ্টিতে ঠান্ডা বরফ হয়েছে,data/videos/video/5249.mp4,বৃষ্টিতে ঠান্ডা বরফ হয়েছে
3632,বৃষ্টিতে ঠান্ডা বরফ হয়েছে,data/videos/video/3632.mp4,বৃষ্টিতে ঠান্ডা বরফ হয়েছে
2951,আমি আগস্টে ভুটান যাবো,data/videos/video/2951.mp4,আমি আগস্টে ভুটান যাবো
883,আমার চাচা নেই,data/videos/video/883.mp4,আমার চাচা নেই
3232,আমি সোমবারে জাপান যাবো,data/videos/video/3232.mp4,আমি সোমবারে জাপান যাবো
1843,আমার ভাই ইদুর দেখে নাই,data/videos/video/1843.mp4,আমার ভাই ইদুর দেখে নাই
2711,আমার বাবা সৌদি আরব যাবে,data/videos/video/2711.mp4,আমার বাবা সৌদি আরব যাবে
3353,ফেব্রুয়ারি মাসে গ্রীষ্মকাল থাকে,data/videos/video/3353.mp4,ফেব্রুয়ারি মাসে গ্রীষ্মকাল থাকে
5183,ফেব্রুয়ারি মাসে গ্রীষ্মকাল থাকে,data/videos/video/5183.mp4,ফেব্রুয়ারি মাসে গ্রীষ্মকাল থাকে
5233,তোমার বাবা কোথায় কাজ করে,data/videos/video/5233.mp4,তোমার বাবা কোথায় কাজ করে
3324,তোমার বাবা কোথায় কাজ করে,data/videos/video/3324.mp4,তোমার বাবা কোথায় কাজ করে
3075,আমি বৃহস্পতিবারে মসজিদে যাব,data/videos/video/3075.mp4,আমি বৃহস্পতিবারে মসজিদে যাব
4294,আমি ডিসেম্বরে চীন যাবো,data/videos/video/4294.mp4,আমি ডিসেম্বরে চীন যাবো
234,আমি ডিসেম্বরে চীন যাবো,data/videos/video/234.mp4,আমি ডিসেম্বরে চীন যাবো
1903,আমার ভাই হাস দেখে নাই,data/videos/video/1903.mp4,আমার ভাই হাস দেখে নাই
3895,সুভ সকাল,data/videos/video/3895.mp4,সুভ সকাল
5082,সুভ সকাল,data/videos/video/5082.mp4,সুভ সকাল
3048,আমি বুধবারে ভুটান যাব,data/videos/video/3048.mp4,আমি বুধবারে ভুটান যাব
1914,আমার মা ইলিশ মাছ দেখে নাই,data/videos/video/1914.mp4,আমার মা ইলিশ মাছ দেখে নাই
3819,বই পড়ি,data/videos/video/3819.mp4,বই পড়ি
5363,বই পড়ি,data/videos/video/5363.mp4,বই পড়ি
1997,আমার মেয়ে শুক্রবার দুধ খাবে,data/videos/video/1997.mp4,আমার মেয়ে শুক্রবার দুধ খাবে
2813,আমার মা পাকিস্তান যাবে,data/videos/video/2813.mp4,আমার মা পাকিস্তান যাবে
3374,সবজি আমার ভালো লাগে,data/videos/video/3374.mp4,সবজি আমার ভালো লাগে
5152,সবজি আমার ভালো লাগে,data/videos/video/5152.mp4,সবজি আমার ভালো লাগে
2086,আমি জানি তুমি কি বলবে,data/videos/video/2086.mp4,আমি জানি তুমি কি বলবে
2412,আমার খালাতো ভাই ভুটান যাবে,data/videos/video/2412.mp4,আমার খালাতো ভাই ভুটান যাবে
2578,আমার ফুফা আফ্রিকা যাবে,data/videos/video/2578.mp4,আমার ফুফা আফ্রিকা যাবে
2025,আমার স্ত্রী শুক্রবার মাংস খাবে,data/videos/video/2025.mp4,আমার স্ত্রী শুক্রবার মাংস খাবে
915,আমার নানী বাসায় থাকে,data/videos/video/915.mp4,আমার নানী বাসায় থাকে
1534,আগে সময় এরপর তুমি,data/videos/video/1534.mp4,আগে সময় এরপর তুমি
4897,আমি কারণে ভিরুসের টিকা নেই নাই,data/videos/video/4897.mp4,আমি কারণে ভিরুসের টিকা নেই নাই
3491,আমি কারণে ভিরুসের টিকা নেই নাই,data/videos/video/3491.mp4,আমি কারণে ভিরুসের টিকা নেই নাই
3516,আমি বিদেশে বেড়াতে যাবো,data/videos/video/3516.mp4,আমি বিদেশে বেড়াতে যাবো
4935,আমি বিদেশে বেড়াতে যাবো,data/videos/video/4935.mp4,আমি বিদেশে বেড়াতে যাবো
1568,আমার চাচা শুক্রবার মাছ খায়,data/videos/video/1568.mp4,আমার চাচা শুক্রবার মাছ খায়
